id,url,label,title,created_time,last_activity_date
70398702,https://stackoverflow.com/questions/70398702/client-level-differential-privacy-in-tensorflow-federated-local-dp,"['tensorflow', 'keras', 'privacy', 'tensorflow-federated']",Client level differential privacy in Tensorflow Federated (Local DP),2021-12-18 04:44:03,2021-12-20 17:45:02
65178310,https://stackoverflow.com/questions/65178310/customized-aggregation-algorithm-for-gradient-updates-in-tensorflow-federated,"['tensorflow', 'tensorflow-federated']",Customized aggregation algorithm for gradient updates in tensorflow federated,2020-12-07 16:33:16,2020-12-21 02:48:43
63090535,https://stackoverflow.com/questions/63090535/tensorflow-federated-tff-still-a-simulation-environment,"['tensorflow', 'tensorflow-federated']",Tensorflow Federated TFF still a Simulation Environment?,2020-07-26 00:07:56,2020-07-27 00:30:59
62906596,https://stackoverflow.com/questions/62906596/attributeerror-tensor-op-is-meaningless-when-eager-execution-is-enabled-when-us,"['python', 'tensorflow', 'keras', 'tensorflow-federated']",AttributeError: Tensor.op is meaningless when eager execution is enabled when using multiple feature inputs in Tensorflow federated,2020-07-15 10:13:44,2020-07-17 10:17:53
62832704,https://stackoverflow.com/questions/62832704/accuracy-is-decreasing-too-slowly-with-each-epoch-in-tensorflow-federated-traini,"['tensorflow', 'tensorflow-federated']",Accuracy is Decreasing Too Slowly with each Epoch in Tensorflow Federated Training,2020-07-10 18:49:15,2020-07-11 11:55:24
60457040,https://stackoverflow.com/questions/60457040/get-typeerror-caught-exception-for-using-accuracy-in-tensorflow-federated,"['python', 'keras', 'tensorflow-federated']",get &#39;TypeError: Caught exception&#39; for using &#39;accuracy&#39; in Tensorflow Federated,2020-02-29 02:00:44,2020-03-10 18:48:48
60181180,https://stackoverflow.com/questions/60181180/tensorflow-federated-typeerror-when-using-customized-dataset-and-model,"['tensorflow', 'tensorflow-federated']",tensorflow federated : TypeError when using customized dataset and model,2020-02-12 12:30:15,2020-02-20 00:14:17
55510877,https://stackoverflow.com/questions/55510877/problem-with-evaluation-function-in-tensorflow-federated,['tensorflow-federated'],Problem with evaluation function in tensorflow federated,2019-04-04 16:08:02,2019-04-20 03:18:16
69619028,https://stackoverflow.com/questions/69619028/access-and-modify-weights-sent-from-client-on-the-server-tensorflow-federated,"['python', 'tensorflow', 'tensorflow-federated']",Access and modify weights sent from client on the server tensorflow federated,2021-10-18 23:51:20,2021-11-08 17:49:06
64053996,https://stackoverflow.com/questions/64053996/tensorflow-federated-keras-model-with-custom-learning-algorithm,"['python', 'tensorflow', 'keras', 'tensorflow-federated']",TensorFlow Federated: Keras model with custom learning algorithm,2020-09-25 04:32:14,2020-10-01 13:01:21
64046242,https://stackoverflow.com/questions/64046242/applying-differential-privacy-in-tensorflow-federated,"['tensorflow', 'tensorflow-federated']",Applying Differential Privacy in TensorFlow Federated,2020-09-24 20:15:40,2020-09-25 00:13:21
58247978,https://stackoverflow.com/questions/58247978/tensorflow-federated-learning-checkpoint,"['tensorflow', 'tensorflow-federated']",tensorflow federated learning checkpoint,2019-10-05 19:45:30,2019-10-22 20:48:14
57581345,https://stackoverflow.com/questions/57581345/change-model-in-tensorflow-federated-but-not-work,['tensorflow-federated'],change model in tensorflow-federated but not work,2019-08-21 04:48:44,2019-08-22 23:44:22
56989980,https://stackoverflow.com/questions/56989980/writing-tensorflow-federated-aggregation-function-e-g-tff-federated-mean,['tensorflow-federated'],"writing tensorflow federated aggregation function (e.g., tff.federated_mean)",2019-07-11 21:07:28,2019-07-12 01:56:56
55428345,https://stackoverflow.com/questions/55428345/does-tensorflow-federated-support-reinforcement-learning,['tensorflow-federated'],Does Tensorflow Federated Support Reinforcement Learning,2019-03-30 13:03:38,2019-04-02 06:05:21
67138338,https://stackoverflow.com/questions/67138338/unable-to-interpret-an-argument-of-type-tensorflow-python-data-ops-dataset-ops-p,"['tensorflow', 'tensorflow-federated']",Unable to interpret an argument of type tensorflow.python.data.ops.dataset_ops.PrefetchDataset as a TFF value in iterative process,2021-04-17 20:45:45,2021-04-17 22:05:45
65772509,https://stackoverflow.com/questions/65772509/collecting-the-weights-returned-by-clients-without-aggregating-them,"['machine-learning', 'tensorflow-federated']",Collecting the weights returned by clients without aggregating them,2021-01-18 18:14:40,2021-01-19 13:17:04
62332459,https://stackoverflow.com/questions/62332459/tff-custom-input-spec-with-custom-data-set-typeerror-object-of-type-tensors,['tensorflow-federated'],TFF: Custom input spec with custom data set - TypeError: object of type &#39;TensorSpec&quot; has no len(),2020-06-12 03:52:49,2020-06-13 02:33:55
61054174,https://stackoverflow.com/questions/61054174/send-a-keras-model-with-grpc,"['python', 'tensorflow', 'keras', 'protocol-buffers', 'grpc']",Send a Keras model with gRPC,2020-04-06 14:33:54,2020-05-12 00:10:46
61882422,https://stackoverflow.com/questions/61882422/tensorflow-federated-learning-from-keras-model-no-longer-contains-dummy-bat,"['tensorflow', 'tensorflow-federated']",`tensorflow_federated.learning.from_keras_model()` no longer contains &#39;dummy_batch&#39; keyword?,2020-05-19 10:49:00,2020-05-19 11:38:52
60489703,https://stackoverflow.com/questions/60489703/tff-uses-a-lot-of-cpu,['tensorflow-federated'],TFF uses a lot of CPU,2020-03-02 21:18:53,2020-03-03 01:42:04
58049661,https://stackoverflow.com/questions/58049661/federated-learning-for-image-classification-ipynb-code-error,"['tensorflow', 'tensorflow-federated']",federated_learning_for_image_classification.ipynb code error,2019-09-22 21:27:11,2020-05-04 14:18:27
56962453,https://stackoverflow.com/questions/56962453/i-am-getting-an-error-while-installing-pate-from-syft,['pytorch'],I am getting an error while installing PATE from SYFT,2019-07-10 09:55:36,2019-07-11 00:36:50
61850455,https://stackoverflow.com/questions/61850455/could-not-find-a-version-that-satisfies-the-requirement-torch-1-4-0-from-syft,"['python', 'pytorch', 'pysyft']","Could not find a version that satisfies the requirement torch~=1.4.0 (from syft) (from versions: 0.1.2, 0.1.2.post1, 0.1.2.post2)",2020-5-17 18:39:11,2021-04-01 12:09:16
62439765,https://stackoverflow.com/questions/62439765/tensor-flow-model-saving-and-calculating-average-of-models,"['python', 'tensorflow', 'deep-learning', 'nlp', 'bert-language-model']",Tensor flow Model saving and Calculating Average of Models,2020-06-18 07:06:23,2021-04-19 18:08:30
68104098,https://stackoverflow.com/questions/68104098/flipping-the-labels-of-a-tf-dataset,"['tensorflow', 'tensorflow-federated']",Flipping the labels of a TF dataset,2021-06-24 00:51:22,2021-06-24 01:24:58
66472157,https://stackoverflow.com/questions/66472157/federated-averaging-implementation-in-python,"['python', 'machine-learning', 'artificial-intelligence', 'conv-neural-network', 'tensorflow-federated']",Federated averaging implementation in python,2021-03-04 17:27:37,2021-07-16 23:11:46
65976605,https://stackoverflow.com/questions/65976605/pytorch-creating-federated-cifar-10-dataset,"['python', 'neural-network', 'pytorch']",PyTorch - Creating Federated CIFAR-10 Dataset,2021-01-31 15:09:42,2021-02-01 00:31:42
60982530,https://stackoverflow.com/questions/60982530/valueerror-tensorcnn-conv2d-kernel0-shape-dtype-resource-must-be-from,"['tensorflow', 'keras', 'deep-learning', 'conv-neural-network', 'tensorflow-federated']","ValueError: Tensor(&quot;cnn/conv2d/kernel:0&quot;, shape=(), dtype=resource) must be from the same graph as Tensor(&quot;Placeholder:0&quot;, shape=(), dtype=variant)",2020-04-02 08:37:48,2020-04-05 04:14:43
64750708,https://stackoverflow.com/questions/64750708/training-loss-or-test-loss,['tensorflow-federated'],Training loss or test loss?,2020-11-09 19:22:08,2020-11-11 16:05:28
68436038,https://stackoverflow.com/questions/68436038/clipping-of-clients-updates-in-dp-fedavg,['tensorflow-federated'],Clipping of clients&#39; updates in DP-FedAvg,2021-07-19 14:33:25,2021-07-19 18:46:17
69335892,https://stackoverflow.com/questions/69335892/keyerror-0-tff-strange-error-in-multi-outputs-model,"['python', 'tensorflow', 'tensorflow-federated']","KeyError: 0, TFF strange error in multi-outputs model",2021-09-26 22:30:05,2021-09-27 04:51:01
57381329,https://stackoverflow.com/questions/57381329/expected-a-callable-found-non-callable-tensorflow-federated-python-learning-mod,"['tensorflow', 'tensorflow-federated']","Expected a callable, found non-callable tensorflow_federated.python.learning.model_utils.EnhancedTrainableModel
",2019-08-07 01:35:03,2019-08-07 06:43:55
67147951,https://stackoverflow.com/questions/67147951/tensorflow-federated-python-simulation-has-no-attribute-fromtensorslicesclien,"['tensorflow', 'tensorflow-federated']",tensorflow_federated.python.simulation' has no attribute 'FromTensorSlicesClientData' when using tff-nightly,2021-04-18 19:22:17,2021-08-05 21:17:51
69325272,https://stackoverflow.com/questions/69325272/tff-runtimeerror-attempting-to-capture-an-eagertensor-without-building-a-functi,"['python', 'tensorflow', 'tensorflow-federated']",TFF RuntimeError: Attempting to capture an EagerTensor without building a function,2021-09-25 18:29:55,2021-09-26 02:14:40
